89871,В котором поражен несчастный мой отец;
89878,"Пойду теперь отсель, тирана накажу,"
89892,"Но к общей, государь, их скорби и досаде,"
89910,А днесь я вредную мне рану излечил
89977,Неу́жели его и смерть ее не тронет?
89982,"Сей город кровию несчастных орошен,"
90001,"Я враг твой, я злодей, и я тиран твой лютый!"
90053,"Ах нет! такое ли твое, несчастный, свойство,"
90070,И с воплем повлекли в свой стан на смерть ужасну.
90077,"Опасность лютых бед и страх мой истребя,"
90079,"Еще меня в моей ты скорби не оставил,"
90094,"И осужденныя на смерть не поражал, —"
90111,Оставь со мной сию кровавую державу.
90116,"Оставил жить его, страшась своей напасти,"
90123,Ты храбростию сей мой страх усугубляешь.
90131,Ты плачешь?
90135,"Ты плачешь, а еще опасности нам нет;"
90145,Ударят и прольют кровей неверных реки;
90147,"И тамо лютого убийцу накажу,"
90154,"А если он сию напасть предупредит,"
90160,"Скажу ему, что ты злой казни устрашилась"
90167,"Чтоб нам удобнее тирана наказать,"
90200,"Еще ль не чувствуешь, тиран, моей напасти?"
90236,"Страх смерти, может быть, в ней сердце умягчил."
90290,"Несчастная страна, несчастные народы!"
90296,"Какими изнурит вас лютый сей тиран,"
90309,"Весь ужас миновал, и страх твой был напрасен:"
90383,"Неверная, покров притворств твоих ниспал."
90386,"Извергнув мертвого соперника из гроба,"
90388,Коль ты уж мнишь во мне измене быть такой...
90407,Не страшны мне твои мучения суровы.
90408,"Ты был, тиран, всегда в числе моих врагов."
90415,"Так должен ты, тиран, здесь всех подозревати,"
90454,"И прежде заговор ты их предупреди,"
90461,Обманут я теперь злодеями моими!
90465,"Государь, беда нам угрожает!"
90486,"Европа, Азия в крови несчастных тонет,"
90499,"Он скрыт, и ты его днесь должен трепетать."
90500,Ты должен моего злодея мне предать.
90513,О лютый наш тиран!
90515,"Рази обоих нас, мы оба с ней несчастны..."
90518,"Умрешь, изменник, ты и ты, злодейка люта,"
90521,Мучением из вас я тайну извлеку.
90546,"Довольствуйся, тиран, несчастного судьбою..."
90569,(Плачет.)
90682,"Стрихнин? Ха-ха... Для меня нет средства, потому что это болезнь воли. Каждый вечер я горько раскаиваюсь, плачу и каждый вечер даю себе слово, что завтра брошу проклятую водку... Вот барышня меня укорила, а того она не знает, как каждый вечер у меня в душе окружный суд происходит: сам сужу себя и выношу обвинительный вердикт. Ведь это страшно... Это казнь..."
90728,"Ах, Алеша, оставь ты его. Чем он помешал тебе?"
90742,"Это черт знает, что такое?! Домой нельзя прийти... Безобразие вообще."
90773,Что за охота пришла тебе оставлять этого болвана?
90790,Вот еще сумасшедшая!..
90802,"Я тебе давно хотела сказать, чтобы ты оставила эти посещения. К чему смущать человека: все кончено, и дела не поправишь... Характеришко у него слабый -- вот вся беда."
90816,"Мы уж с ним напились... Пусть он проспится. Пьет давеча чай, а у самого слезы бегут... Все на Евгению Павловну жаловался. Обидели вы старика, Евгения Павловна... Не нам его с вами судить; он себе ведь зло делает, а не другим."
90878,Людмила... Людмила... Это сумасшедшая: еще что-нибудь сделает над собой! .
90940,"Постой, Володя, не мешай!..."
91017,"Что это за шум подняли? Нашли тоже время: у меня истерика, а они шуметь... Андрей, а тебе не стыдно оставлять жену в таком виде?.."
91080,"Агнесса Александровна, я считаю долгом извиниться за тот беспорядок, какой вы видите кругом... Только что занял квартиру и не успел устроиться."
91212,Мне жаль эту Вавочку... Она такая беспомощная и доверчивая.
91231,"Да, может случиться... Вообще, скверная привычка, когда в доме заводится рабство:"
91250,"Так душа болит, Татьяна Васильевна. Давеча вы несколько раз называли меня Андрюшей! Я понимаю, что это была грубая ошибка, но каждый раз вы меня точно ножом били прямо в сердце."
91256,"Ах, все это неправда... Ты мой, мой. Вот сейчас мой... Всего на одно мгновение... А дальше? Будет, что будет... Маленькой правды нет, так будет большая ложь. Боже, как у меня душа изболелась вот об этой маленькой правде... Один миг счастья, и темно, темно будет кругом! Андрюша, нет для нас с тобой маленькой правды..."
91273,"У всякого свое горе, а от домашней беды и не убежишь: куда ты, туда и она, да еще вперед тебя забежит. Мне вот, кажется, и не на что бы жаловаться, а сердце скучает. Тошно... Так вот и сосет..."
91356,"Тебя? Ты мне чужая... Ах, как темно кругом: я ничего не вижу. Аполлон Егорыч, вы меня убили..."
91363,"Молчать, идиот!.. Это вы сумасшедшие все, а не она... Вы, вы, вы!.."
91364,"Ах, он меня убьет... Он меня убил... Мне дурно..."
91398,Какая же она сумасшедшая? Это она скандал мне хочет сделать...
91399,"Ах, я боюсь сумасшедших."
91400,Сумасшедших? Разве здесь есть сумасшедшие?
91401,"Нет тут никаких сумасшедших, голубка... Вон Людмила Григорьевна наша сидит, генеральша..."
91422,"Она притворяется, ваше превосходительство... Разве такие сумасшедшие бывают?"
91478,"Я убью его... Убью, зачем он хороший человек?"
91525,(Плачет).
91574,(Плачет).
91611,(Плачет)
91613,(Плачет).
91619,(плачет).
91626,(садится на диван и горько плачет).
91722,(плачет).
91891,(Плачет).
91937,(Плачет)
92030,(Плачет)
92071,"Я-с?.. хе-хе!.. то есть мы наслышаны были-с, что Тихон Кондратьич из Нижнего шута привезли. Вот я-с, грешный человек, между прочим, и полюбопытствовал взглянуть-с..."
92101,"Да, поправится все... на другой бок. Тятенька в шуты запишется к Ивану Тимофеичу... мы -- калачами торговать... Нет, я сама сейчас пойду к Ивану Тимофеичу и допрошу его... Позор... бедность... нищета."
92121,"И он еще говорит!.. Амбиция?.. Ох, убила бы я тебя, Васька, ежели бы ты не тряпица был... Хуже ты всякого зла; душонкой своей поганой вертишь, как собака хвостом!.."
92123,"Не смеешь... нет, убирайся к черту!"
92162,"Ох, родимой мой, не погуби... ничего я не понимаю, ровнешенько ничего!.. Все он, все Иван Тимофеевич, а я стара стала... глупа..."
92164,"Ох, скажу, все скажу... как на духу. Ты тогда убежал... Тихон Кондратьич, голубчик! совестно до смерти перед посторонним мужчиной. Ради Христа, ослобони ты меня..."
92284,"А мне-с Тихона Кондратьича проведать надо, давненько-таки не видал его... Убраться отсюда подобру-поздорову, а то только мешать будешь молоденьким-то... хе-хе!.."
92287,"Ах, господи... кругом напасть! Леночка, какой я Василий Петрович:. несчастный человек, и больше ничего..."
92371,"Да, очень мудреное, особенно когда всех нужно обмануть и провести... Перестаньте, Иван Тимофеич, сиротой-то казанской прикидываться!.."
92395,"Убить меня хотел... а? Двух жен в гроб заколотил, теперь третью хочешь... а?.. А я вот при дочери все скажу... все..."
92423,"Ты здесь, Лена?.. А отчего у тебя глаза красные?.. Опять плакала..."
92467,"Не встану-с... слезами буду плакать... не губите себя, Анисья Тихоновна!"
92477,"Постой, я тебя перешибу маненько: и глупый, должно быть, царь был... а?.. Ишь, чего захотел..."
92495,"Вот попробуй-ка вареньица-то. Только теперь у нас и осталось, что одна малинка. А мы тут, Мосевна, занялись малым делом: я варенье варю, а абвокат мне про вавилонского царя рассказывает... Царь такой был, что до чего дотронется, то и золотое, с голоду, слышь, чуть не умер."
92571,"И я тоже... А если уж очень жаждете одиночества, то не угодно ли прогуляться, а я здесь останусь."
92602,"Белоносов, смирно... Вы сегодня, как дворняжка, на всякого прохожего бросаетесь; давеча разодрались с Чепраковым, теперь лезете с кулаками на Васю. Ступайте к папаше водку пить, он дожидается вас, а мне нужно переговорить с Васей."
92610,"Теперь уж, видно, мой черед пришел посмеяться над вами... ""Дурак... мерзавец""... Вот вы мной помыкаете, как последним рабом, да вровень с грязью делаете, а теперь мне все это даже весьма смешно-с: нисколько я вас не боюсь... Вот смотрю на вас и не боюсь, потому у меня секрет такой есть..."
92679,"Ах ты, мошенник этакий... Чепраков, бери его и дуй в мою голову!.."
92729,"Вот что, Чепраков, очень уж ты глуп, братец, оставь меня одного. Ну, шли по улице: что из этого?"
92763,"Вася, голубчик, миленький... ну, убей меня, сейчас убей!.."
92777,"А то я одна уйду - пропадайте все здесь. Пусть плачут, убиваются, мне это и нужно. Ха-ха!.."
92778,"Ох, убил! батюшки, родимые, убил насмерть!!"
92851,"О чем же ты плачешь, Харитоша?.."
92880,"Оставь!.. Не твое дело... ступай, откуда пришла, а то сейчас убью тебя, змею..."
92883,Иван Тимофеич... убейте меня... меня убейте!..
92888,"Уходи, несчастный... слышишь?.."
92926,(Садится на диван и плачет.)
92927,(тоже плачет).
92967,(Плачет и закрывает лицо платком.)
93049,(Плачет.)
93139,(плачет).
93155,(плачет).
93171,(Плачет.)
93186,(Мешает ложкой в тазике.)
93341,(Плачет.)
93372,(плачет).
93578,"Что?! Издеваться? И над своим непосредственным, ответственным начальством и над посредственной... да нет, что я говорю! над безответственной тенью Маркса... Не пускать! Задержать!!!"
93587,"Взрыв? Ну, ето вы оставьте! Не угрожайте государственному учреждению. Нам нервничать и волноваться невдобно, а когда будет взрыв, тогда и заявим на вас куда следует."
93691,"Оставь ты эти мещанские представления об отдыхе. Мне на лодках кататься некогда. Это мелкие развлечения для разных секретарей. Плыви, моя гондола! У меня не гондола, а государственный корабль. Я тебе не загорать еду. Я всегда обдумываю текущий момент, а потом там... доклад, отчет, резолюция – социализм. По моему общественному положению мне законом присвоена стенографистка."
93695,"Тебе, тебе нужно скрывать, скрывать твои бабьи мещанские, упадочные настроения, создавшие такой неравный брак. Ты вдумайся хотя бы перед лицом природы, на которую я еду. Вдумайся! Я – и ты! Сейчас не то время, когда достаточно было идти в разведку рядом и спать под одной шинелью. Я поднялся вверх по умственной, служебной и по квартирной лестнице. Надо и тебе уметь самообразовываться и диалектически лавировать. А что я вижу в твоем лице? Пережиток прошлого, цепь старого быта!"
93701,"Боюсь, не успеем донести. Просчет в десятую секунды даст разницу в целый час по нашему времени."
93799,"Запишите, занесите в протокол! В таком случае я должен заявить, что я снимаю с себя всякую ответственность, и если вследствие незнакомства с предшествующей перепиской, а также неудачного подбора личного состава произойдет катастрофа..."
93800,"Ну, ето вы оставьте!.. Не угрожайте крупному государственному учреждению, нам нервничать и волноваться невдобно. А если произойдет катастрофа, мы тогда и доведем до сведения милиции на предмет составления протокола."
93819,"Асеев, бегемот, дай в долг, лик избит, и стоимость снизилась май пуд часейшен..."
93925,Вор нагл драл с лип жасмин дай нам плюньте биллетер...
93973,"Бенгальский взрыв, дым. Отшатываются, через секунду приливают к месту взрыва. Чудаков выхватывает, обжигаясь, обрывок прозрачной стеклянистой бумаги с отбитым, рваным краем."
94067,"Бенгальский взрыв. «Марш времени». Темнота. На сцене Победоносиков, Оптимистенко, Бельведонский, Мезальянсова, Понт Кич, Иван Иванович, скинутые и раскиданные чертовым колесом времени."
94161,"В нашей красной семье не должно быть никакого мещанского быта и брючных неприятностей. Во! Захватите, Розалия Павловна!"
94374,"Просвечивание показало на руках существа мозоли, бывшие полстолетия назад признаком трудящегося. Напоминаем, что после войн, пронесшихся над миром, гражданских войн, создавших федерацию земли, декретом от 7 ноября 1965 года жизнь человека неприкосновенна. Довожу до вашего сведения возражения эпидемической секции, боящейся угрозы распространения бактерий, наполнявших бывшие существа бывшей России. С полным сознанием ответственности приступаю к решению. Товарищи, помните, помните и еще раз помните:"
94379,"«Резолюция санитарно-контрольных пунктов металлургических и химических предприятий Донбасса. Во избежание опасности распространения бактерий подхалимства и чванства, характерных для двадцать девятого года, требуем оставить экспонат в замороженном виде»."
94419,убить папироса!
94427,"Самоубийство? Что такое «самоубийство»? Самообложение, самодержавие, самореклама, самоуплотнение... Нашел «самоубийство». Вы стреляли в себя? Приговор? Суд? Ревтрибунал?"
94479,"Смотрите, конченный, больной человек! Это один из ста семидесяти пяти рабочих второй медицинской лаборатории. В целях облегчения переходного существования врачами было предписано поить воскресшее млекопитающее смесью, отравляющей в огромных дозах и отвратительной в малых, так называемым пивом. У них от ядовитых испарений закружилась голова, и они по ошибке глотнули этой прохладительной смеси. И с тех пор сменяют уже третью партию рабочих. Пятьсот двадцать рабочих лежат в больницах, но страшная эпидемия трехгорной чумы пенится, бурлит и подкашивает ноги."
94481,"Я б себя принес в жертву науке, — пусть привьют и мне эту загадочную болезнь!"
94483,"Несчастная, она живет рядом с ним, с этим бешеным млекопитающим, и вот ночью, когда город спит, через стенку стали доноситься к ней гитарные рокотанья, потом протяжные душураздирающие придыхания и всхлипы нараспев, как это у них называется? «Романсы», что ли? Дальше — больше, и несчастная девушка стала сходить с ума. Убитые горем родители собирают консилиумы. Профессора говорят, что это приступы острой «влюбленности», — так называлась древняя болезнь, когда человечья половая энергия, разумно распределяемая на всю жизнь, вдруг скоротечно конденсируется в неделю в одном воспалительном процессе, ведя к безрассудным и невероятным поступкам."
94513,"Нет, это ж не для души. Отстаньте вы с вашими грубыми агитками. Надо, чтоб щипало..."
94606,"Товарищи, объявляю торжество открытым. Наши года чреваты глубокими потрясениями и переживаниями внутреннего порядка. Внешние события редки. Человечество, истомленное предыдущими событиями, даже радо этому относительному покою. Однако мы никогда не отказываемся от зрелища, которое, будучи феерическим по внешности, таит под радужным оперением глубокий научный смысл. Прискорбные случаи в нашем городе, явившиеся результатом неосмотрительного допущения к пребыванию в нем двух паразитов, случаи эти моими силами и силами мировой медицины изжиты. Однако эти случаи, теплящиеся слабым напоминанием прошлого, подчеркивают ужас поверженного времени и мощь и трудность культурной борьбы рабочего человечества."
94623,"с широкой темной лестницей,"
94655,"Зоя, плачущая, вцепилась в рукав. Присыпкин вырывается. Розалия Павловна становится между ним и Зоей, роняя покупки."
94743,"(Взгляд падает на календарь, трет глаза, озирается в ужасе.)"
94753,"(Хватается за голову, падает в обморок на руки выбежавшей из двери Березкиной.)"
94880,даже чертей посреди ада.
94946,"Берлин — тревожного моря бред,"
95363,Что терять нам? Испугаться нам потопа ли?
95373,"С голоду подохнешь, пока гора-то."
95818,Ненавижу буржуев!
96044,Кругом потопа смертельная ванная.
96232,"Все-таки старый черт,"
96291,"Знаете вы, черти, что такое блокада?"
96522,"«Долой тиранов, прочь оковы»."
96700,разорвать нищеты и голода узы.
97104,"грязь,"
97110,"Земля — грязь,"
97364,Отхлынули. Только австралиец остался у земного шара с пальцем в дыре. В общем переполохе взгромоздился на пару поленьев поп.
97375,Молчаливое уныние. И вдруг вопль зажимающего воду австралийца.
97383,Палуба ковчега. По всем направлениям панорама рушащихся в волны земель. В низкие облака упирается запутанная веревками лестница-мачта. В стороне рубка и вход в трюм. Чистые и нечистые выстроились по близкому борту.
97396,"Паша и прочие строчат манифест. Немец с дипломатом разматывают перед выходом из трюма канат. Пошатываясь, вылазят нечистые. Когда последний выполз на палубу, дипломат и немец меняются местами — и нечистые опутаны."
97425,Из люка лезут разбуженные нечистые.
97460,"Но суровы голоса нечистых, — последние запасы сожрала республика."
97493,Первый бежит. Над средним ярусом показывается Вельзевул. Ладонь ко лбу. Приподымаются черти.
97495,"Черти притаились. Снизу доносится: «На мачты, на мачты! За реи, за реи!» Вваливается толпа нечистых, и моментально же вываливаются черти с вилами наперевес."
97514,(старается разнять чертей и нечистых)
97520,"Нечистые двинулись ввысь, Ломаемые, падают тучи. Тьма. Из тьмы и обломков опустевшей сцены вырисовывается следующая картина. А пока по аду гремит песня нечистых."
97540,(плача)
97675,Не выдавайте! Убьет!
97770,"Да, ужасно. ""А впрочем, наплевать"", как говорит ваш братец. Мы ведь все рабы -- и тот мужик без шапки, и я, и вы. Рабы... или нет, крысы, которыми Константин заряжал свою пушку. Выстрелит, и что от крыс останется?"
97772,"От раздавленных крыс пятно кровавое... Какая гадость... Я, кажется, с ума схожу, как бригадирша Лихарева. Все мы сходим с ума. Лучше не думать... Лежать и мечтать..."
97782,"Не надо. Куда вы, сударыня? Вы нам не мешаете."
97796,"Что толку выговор от вас, когда и сами вы, сударь, Вольтера читаете? Каков поп, таков и приход. Однако шутки в сторону, наблюдать извольте впредь, дабы из чинов, управлению вашему вверенных, чтением таковым упражняться никто не осмеливался. Понеже слухи до меня доходят, что французскими натуральной системы книгами многие господа военные заражены, по домам ходят в платье партикулярном, фраки и жилеты носят, явно изображая тем развратное свое поведение. Вот каковы, сударь, следствия философической вольности или, лучше сказать, бешенства, коим вводится язва моральная, правила безбожные и возмутительные, буйственное воспаление рассудка, как то показало нам правление богомерзкое во Франции и оные режисиды, изверги человечества, в злодеянии, учиненном над королевскою особою..."
97824,"От жестоких болезней -- лечение жестокое: если не отречется, то -- в Шлиссельбург..."
98015,"Куда, черти, прете?"
98028,"Сами вы, сударь, бочка пустая!.. Палок! Плетей! Шпицрутенов! Я вас всех!.."
98064,"Государь болен, а мы под арестом."
98160,"А мне хуже снилось: будто бы кафтан парчовый натягивают, узкий-преузкий -- никак не влезу, а все тискают -- так сдавили, что дохнуть не могу. Закричал и проснулся. С тех пор и бессонница..."
98177,Вы?.. вы?.. Что такое?.. Сумасшедший!..
98218,"Вижу, государь, что генерал Аракчеев, враг мой злейший, на место мое назначается военным губернатором, дабы истребить меня,-- вижу и глазам своим не верю..."
98284,"А скажите-ка, Петр Алексеевич, вы когда-нибудь плакали?"
98285,Что за вопрос? В младенчестве плакал.
98322,"Нет, не я, а вы... опять... Прочь! Прочь! Прочь!.. Дьявол!.. Уходите, оставьте меня!.. Господи!.. Господи!.. Что вы со мною делаете!.. Не могу! Не могу! Не могу!.."
98365,"Ты за что, про что калачницу убил?"
98370,"Медвежья болезнь -- расстройство желудка, от страха."
98400,Вольность? Что такое вольность? Обманчивый есть шум и дым пустой.
98407,Зачем в безумии стараться
98429,"Ты за что, про что калачницу убил?"
98494,"Смерть тирану! Смерть тирану! Ура, свобода!"
98536,"Да, сперва по ночам душил, а потом и днем являться стал: куда ни обернусь, все эта рожа паскудная,-- торчит, будто бы, под боком да шепчет на ухо: ""Поди, донеси, а то арестую"". И такая на меня тоска напала, такая, братцы, тоска -- ну, просто смерть! Пойду-ка, думаю, к знахарке: с уголька не спрыснет ли? Поутру сегодня ранешенько иду мимо Летнего сада, по набережной; темень, слякоть, склизко; на мостике Лебяжьем споткнулся, упал, едва ногу не вывихнул; ну, думаю, шабаш, тут меня Аракчеев и сцапает. Гляжу,-- а на снегу образок лежит малюсенький, вот этот самый,-- видите? Николай Угодник Мценский."
98543,Убить! Убить! Собаке собачья смерть! Смерть тирану!
98571,"Если вы сейчас не согласитесь идти с нами, я вас убью на месте."
98605,"Дяденька, а дяденька, грех-то какой -- ведь они его убьют?"
98606,"Убьют, Федя, не миновать, убьют."
98608,"Да что, брат, поделаешь? От судьбы не уйдешь: убили Алешеньку, убили Иванушку, убили Петеньку, убьют и Павлушку. Выпьем-ка, Федя, за нового."
98612,"Ты за что, про что калачницу убил?"
98613,"Я за то, про то калачницу убил,"
98655,"А, вот что! Думаешь, убьют. Небось, не убьют. Пусть-ка сунутся, попробуют. Ребятушек моих намедни видела, как любят меня? Коли что -- умрут, а не выдадут. Ну, да и Пален, чай, не дурак."
98665,"Нет, нет! Как вам не стыдно? Трус я, что ли? Мне ли, самодержцу, великого Прадеда правнуку, бояться этой сволочи? Взгляну -- и побегут, дохну -- и рассеются! Яко тает воск от огня, побегут нечестивые! С нами Бог! Не бойся же, Анна, и помни -- с нами Бог!"
98710,Молчи -- убью!
98754,"Я... я... я... помазанник Божий... Самодержец Всероссийский!.. Убейте, убейте!.. Не отрекусь!.. С нами Бог!.. С нами Бог!.."
98768,Бей! Смерть тирану!
98792,"Не верь, братцы, не верь!.. Убили, убили! Злодеи!.."
98816,Удержишь их! Звери! Мертвого били.
98833,Убили!
98971,"Александр опускается на ступеньки крыльца, закрывает лицо руками и плачет."
99051,(с внезапным гневом).
99064,Мария Федоровна падает в обморок. Входит Павел. За ним -- Анна.
99099,Плачет. Входит поручик Марин.
99100,"Все ждут в оцепенении. Входит Павел и, остановившись в дверях, со шляпой на голове, с тростью под мышкой, скрестив руки, тяжело переводя дыхание, глядит на всех молча. Потом подходит по очереди к Марии Федоровне, Александру, Константину и Палену, останавливается перед каждым из них и глядит в упор. Наконец возвращается к двери; вдруг, на пороге, обернувшись, высовывает язык и, громко хлопнув дверью, уходит. Мария Федоровна падает в обморок. Роджерсон приводит ее в чувство. Входит Кутайсов слева, Марин туда же уходит."
99113,Плачет и хочет броситься на шею Павла.
99125,(Отступая в ужасе.)
99164,"(Падает в кресло, плачет и смеется, как в припадке.)"
99206,"(в ужасе, падая навзничь на стул)."
99267,"Отпирается дверь. Входит Аргамаков. За ним -- Бенигсен, кн. Яшвиль, Бибиков, Татаринов, Скарятин, Николай и Платон Зубовы, с глухими фонарями и шпагами наголо."
99271,Ударом шпаги выбивает у Кириллова саблю и ранит его в руку.
99308,"Кн. Яшвиль кидается на Павла. Оба падают. На них наваливаются другие, передние -- на задних, образуя кучу копошащихся тел. Ширма опрокинута. Ночник погас. Свалка."
99310,"Раннее, еще темное утро. Потом светает."
99313,"Взбегает наверх по лестнице, спотыкается, падает, теряет туфлю, встает и бежит дальше."
99317,"Молчание, потом глухой ропот солдат."
99347,"С площади доносится стук барабанов, звуки труб, возрастающий гул голосов, крики войск. Заговорщики в смятении приходят, уходят, бегают, кричат, машут руками, указывают и заглядывают, в окна."
99397,"Шестьдесят тысяч, Прасковья глухая сказывала."
99398,"Чай, врет твоя глухая."
99565,Вы бы побольше его баловали; не до этого доживете – убьет.
99578,А вы больше покрывайте – он и не то украдет.
99600,"Грех-то у меня какой случился! Деньги папаша на базар оставил, а их кто-то взял."
99653,"Клавдинька, пойдем за ним. Уж больно он расстроился. Одна-то я боюсь."
99665,"Ждал, но не такого скандала. Я предупреждал, что придется пережить очень неприятные минуты..."
99708,Скатерть грязная.
99798,"Кушайте одни. Сам-то лег, уж больно расстроился. Компресс ему на голову положила, успокоительных капель дала."
99877,"Плачет папаша, просит его на Распоповой жениться, а он не хочет."
99885,"Нет, неправда это. Он злой; все только для себя одного делает."
99900,"Не надо. И не говори им ничего про меня. Несчастные, все несчастные!"
99902,"Не обойдется... нельзя, чтобы обойтись... Души у них у всех несчастные."
99984,"Довольно, оставь свои жалобы!"
100041,"Да какая жизнь здесь? За эти две недели, что я у вас, я измучилась... Вечно сознавать и чувствовать, что ты здесь лишняя, в тягость... Это ужасно! А потом эти постоянные ссоры то из-за одного, то из-за другого..."
100045,"Я мешаю жить? Мне кажется, последняя прачка не возвратилась бы к такому хаму."
100111,"Не могу. Я только буду просить вас позволить мне уехать отсюда. Дайте мне на первое время денег, и я больше не буду вас беспокоить ничем. Вот что я решил."
100395,"Повторяю, я мог бы не рассказывать, если бы не был уверен в тебе, но я счел своим долгом рассказать... да притом... я боюсь... слухи и сплетни постоянно искажают факты..."
100500,"(С сожалением посмотрев на них, уходит в спальню.)"
100523,"Пауза. Алеша пьет чай; Арина Ивановна садится против него, с сожалением смотрит и укоризненно качает головой."
100524,(плачет).
100627,"Алексей вбегает наверх. Ванюшин догоняет его и, спотыкаясь на лестнице, убегает за ним. Из-за стола все встали. Аня и Леночка хотели было бежать наверх, но остановились на лестнице. Все чего-то ждут и прислушиваются. Сверху слышен голос Алексея: ""Оставьте! Я не позволю, не позволю!"" Падает что-то тяжелое, должно быть, стул. Через некоторое время Алексей показывается на лестнице. Волосы его растрепаны; от мундира оторвалось несколько пуговиц."
100721,"Из зала выходит Красавин, он мрачен после похмелья."
100775,"(С ней истерика, плачет и хохочет в одно и то же время.)"
100920,(глухим голосом).
100921,"Константин делает шаг вперед и с искаженным от ужаса лицом смотрит на труп; Арина Ивановна остолбенела на месте; лицо Клавдии подергивают судороги; Аня сейчас вскрикнет и упадет в обморок. Кукарникова и Инна, недоумевая, глядят друг на друга. Страшная пауза. Еще момент – и трагедия их душ воплями и стонами вырвется наружу."
100936,"Теперь совсем не то... меня узнать нельзя... я стал и стар, и слеп, и слаб."
101219,"Я совсем не стара... совсем не дурак... он толкай меня, о... разбил мой Наполеон... мой Вольтер... нога сломай Тальони... ну куда без ноги годитсь Тальони... возьмите себе... Вольтер... Деньга подай, деньга за мой бюсты!"
101225,"Что... вы ругай... не карашо, синьор, ругать честна итальянец... Я не дурак! Не пуста голова."
101289,"Ах, папенька... Я услышала голос моего Валерьяна... он почти плачет..."
101347,За кулисами слышен шум от падения бюстов.
101420,"Лишь вы зато читать мне не мешайте,"
101475,Умрешь там с голоду...
101483,Могу я умереть со скуки;
101530,"Мне тяжко, скучно, я страдаю..."
101635,И не без злых!
101644,"Ах, горе, горе! мы его лишились."
101648,"Везде искала - нет! О, страшное сомненье"
101734,(плачет)
101735,Плачут отчаянно.
101855,"Я, несчастный ювелир."
101893,"Родитель мой, страдая, изнывал,"
101977,"Насилу выговорил! Точно ему жаль слова-то было! Вы можете получить у меня все, что угодно, только предупреждаю, что я в долг не даю ни на гривенник, ни... около того..."
102093,Но дождутся злого году...
102150,"Вот тебе того, вот тебе около того! Как я сплошал... Где я? у воров или у барона?.. Если у него, то он уже должен быть в третьем градусе сумасшествия, когда такую штуку затеял... нет, уж это не шутка! Все ушли, ни тут, ни около того ничего не слышно... может быть, меня зарезать хотят... Нет, я не могу оставаться один; что будет -- только бы скорее к концу... Эй, люди! Откликайтесь, эй, эй!"
